state,county,precinct,election_year,election_name,registered_voters,ballots_cast
Georgia,Clarke,1D Whit Davis School,2014,2014 General Election,2432,1523
Georgia,Clarke,2A Judia J. Harris Sch,2014,2014 General Election,2722,1125
Georgia,Clarke,2B Howard Stroud School,2014,2014 General Election,3441,1187
Georgia,Clarke,3A Clarke Central High,2014,2014 General Election,1875,646
Georgia,Clarke,3B Thomas N. Lay Park,2014,2014 General Election,3789,1107
Georgia,Clarke,4A Athens Transit Ctr,2014,2014 General Election,1373,371
Georgia,Clarke,4B Memorial Park,2014,2014 General Election,3274,1188
Georgia,Clarke,5A Oglethorpe School,2014,2014 General Election,2341,1310
Georgia,Clarke,5B Whitehead Rd School,2014,2014 General Election,2170,1185
Georgia,Clarke,5C Chase Street School,2014,2014 General Election,1706,960
Georgia,Clarke,5D Acc Fleet Mgt Bldg,2014,2014 General Election,1957,867
Georgia,Clarke,6A Cleveland Rd School,2014,2014 General Election,2334,1185
Georgia,Clarke,6B Board Of Education,2014,2014 General Election,2963,1588
Georgia,Clarke,6C Timothy Rd Elem Schl,2014,2014 General Election,2520,1214
Georgia,Clarke,6D Firestation #4,2014,2014 General Election,1306,720
Georgia,Clarke,7A Timothy Bptst Church,2014,2014 General Election,2134,1155
Georgia,Clarke,7B Alps Elem. School,2014,2014 General Election,2430,1143
Georgia,Clarke,7C Firestation #3,2014,2014 General Election,2012,1047
Georgia,Clarke,8A Gaines School,2014,2014 General Election,2458,1180
Georgia,Clarke,8B Cedar Shls High Sch,2014,2014 General Election,1675,855
Georgia,Clarke,8C Firestation #7,2014,2014 General Election,2600,999
Georgia,Clay,Bluffton,2014,2014 General Election,320,158
Georgia,Clay,Zetto,2014,2014 General Election,335,171
Georgia,Clay,Courthouse,2014,2014 General Election,315,173
Georgia,Clay,Old Head Start,2014,2014 General Election,388,212
Georgia,Clay,Days Cross Roads,2014,2014 General Election,376,251
Georgia,Clayton,Ellenwood,2014,2014 General Election,4329,2515
Georgia,Clayton,Forest Park 1,2014,2014 General Election,2148,826
Georgia,Clayton,Forest Park 2,2014,2014 General Election,1815,816
Georgia,Clayton,Forest Park 3,2014,2014 General Election,1628,723
Georgia,Clayton,Forest Park 4,2014,2014 General Election,1276,629
Georgia,Clayton,Forest Park 5,2014,2014 General Election,2507,966
Georgia,Clayton,Forest Park 6,2014,2014 General Election,1011,496
Georgia,Clayton,Jonesboro 1,2014,2014 General Election,3515,1647
Georgia,Clayton,Jonesboro 2,2014,2014 General Election,3076,1529
Georgia,Clayton,Jonesboro 3,2014,2014 General Election,2850,1563
Georgia,Clayton,Jonesboro 4,2014,2014 General Election,1566,660
Georgia,Clayton,Jonesboro 5,2014,2014 General Election,1532,787
Georgia,Clayton,Jonesboro 6,2014,2014 General Election,2009,1280
Georgia,Clayton,Jonesboro 7,2014,2014 General Election,2340,1278
Georgia,Clayton,Jonesboro 8,2014,2014 General Election,2620,999
Georgia,Clayton,Jonesboro 9,2014,2014 General Election,1049,445
Georgia,Clayton,Jonesboro 10,2014,2014 General Election,2241,947
Georgia,Clayton,Jonesboro 11,2014,2014 General Election,2840,1642
Georgia,Clayton,Jonesboro 12,2014,2014 General Election,2062,968
Georgia,Clayton,Jonesboro 13,2014,2014 General Election,1336,828
Georgia,Clayton,Jonesboro 14,2014,2014 General Election,3390,2039
Georgia,Clayton,Jonesboro 15,2014,2014 General Election,1955,767
Georgia,Clayton,Jonesboro 16,2014,2014 General Election,1572,681
Georgia,Clayton,Jonesboro 17,2014,2014 General Election,3337,1626
Georgia,Clayton,Jonesboro 18,2014,2014 General Election,2263,1103
Georgia,Clayton,Lake City,2014,2014 General Election,2027,823
Georgia,Clayton,Lovejoy 1,2014,2014 General Election,2716,1559
Georgia,Clayton,Lovejoy 2,2014,2014 General Election,2257,1120
Georgia,Clayton,Lovejoy 3,2014,2014 General Election,4240,2029
Georgia,Clayton,Lovejoy 4,2014,2014 General Election,2983,1581
Georgia,Clayton,Lovejoy 5,2014,2014 General Election,2207,1104
Georgia,Clayton,Morrow 1,2014,2014 General Election,2104,1037
Georgia,Clayton,Morrow 2,2014,2014 General Election,1475,722
Georgia,Clayton,Morrow 3,2014,2014 General Election,3265,1517
Georgia,Clayton,Morrow 4,2014,2014 General Election,1464,671
Georgia,Clayton,Morrow 5,2014,2014 General Election,3588,2069
Georgia,Clayton,Morrow 6,2014,2014 General Election,1994,1025
Georgia,Clayton,Morrow 7,2014,2014 General Election,1452,655
Georgia,Clayton,Morrow 8,2014,2014 General Election,2143,1214
Georgia,Clayton,Morrow 9,2014,2014 General Election,1030,544
Georgia,Clayton,Oak 1,2014,2014 General Election,1608,654
Georgia,Clayton,Oak 2,2014,2014 General Election,1039,429
Georgia,Clayton,Oak 3,2014,2014 General Election,2856,1063
Georgia,Clayton,Oak 4,2014,2014 General Election,2394,1122
Georgia,Clayton,Panhandle 1,2014,2014 General Election,2293,1343
Georgia,Clayton,Panhandle 2,2014,2014 General Election,2043,1182
Georgia,Clayton,Riverdale 1,2014,2014 General Election,1764,1066
Georgia,Clayton,Riverdale 2,2014,2014 General Election,2329,1125
Georgia,Clayton,Riverdale 3,2014,2014 General Election,2580,1269
Georgia,Clayton,Riverdale 4,2014,2014 General Election,3183,1374
Georgia,Clayton,Riverdale 5,2014,2014 General Election,2175,1076
Georgia,Clayton,Riverdale 6,2014,2014 General Election,2371,894
Georgia,Clayton,Riverdale 7,2014,2014 General Election,1766,652
Georgia,Clayton,Riverdale 8,2014,2014 General Election,2115,1320
Georgia,Clayton,Riverdale 9,2014,2014 General Election,2022,978
Georgia,Clayton,Riverdale 10,2014,2014 General Election,1942,708
Georgia,Clayton,Riverdale 11,2014,2014 General Election,1394,839
Georgia,Clayton,Riverdale 12,2014,2014 General Election,2214,1214
Georgia,Clinch,Arabia,2014,2014 General Election,95,40
Georgia,Clinch,Argyle,2014,2014 General Election,321,103
Georgia,Clinch,Dupont,2014,2014 General Election,261,78
Georgia,Clinch,Fargo,2014,2014 General Election,231,78
Georgia,Clinch,Homerville,2014,2014 General Election,2638,910
Georgia,Cobb,Acworth 1A,2014,2014 General Election,3876,1969
Georgia,Cobb,Acworth 1B,2014,2014 General Election,3644,1722
Georgia,Cobb,Acworth 1C,2014,2014 General Election,3568,1544
Georgia,Cobb,Addison 01,2014,2014 General Election,1919,1149
Georgia,Cobb,Austell 1A,2014,2014 General Election,3232,1633
Georgia,Cobb,Bells Ferry 02,2014,2014 General Election,2438,1327
Georgia,Cobb,Bells Ferry 03,2014,2014 General Election,4664,2359
Georgia,Cobb,Big Shanty 01,2014,2014 General Election,2134,970
Georgia,Cobb,Big Shanty 02,2014,2014 General Election,2557,1346
Georgia,Cobb,Baker 01,2014,2014 General Election,3456,1557
Georgia,Cobb,Birney 01,2014,2014 General Election,1928,971
Georgia,Cobb,Birney 02,2014,2014 General Election,2942,1619
Georgia,Cobb,Bryant 01,2014,2014 General Election,1605,928
Georgia,Cobb,Bryant 02,2014,2014 General Election,4031,1531
Georgia,Cobb,Blackwell 01,2014,2014 General Election,2061,1117
Georgia,Cobb,Chattahoochee 01,2014,2014 General Election,4192,1471
Georgia,Cobb,Cheatham Hill 02,2014,2014 General Election,2487,1466
Georgia,Cobb,Cheatham Hill 03,2014,2014 General Election,3233,1984
Georgia,Cobb,Chalker 01,2014,2014 General Election,3332,1393
Georgia,Cobb,Clarkdale 01,2014,2014 General Election,1365,663
Georgia,Cobb,Clarkdale 02,2014,2014 General Election,3894,2015
Georgia,Cobb,Cooper 01,2014,2014 General Election,3622,1734
Georgia,Cobb,Chestnut Ridge 01,2014,2014 General Election,2781,1796
Georgia,Cobb,Dickerson 01,2014,2014 General Election,2446,1590
Georgia,Cobb,Dobbins 01,2014,2014 General Election,3008,891
Georgia,Cobb,Dowell 01,2014,2014 General Election,2615,1581
Georgia,Cobb,Dodgen 01,2014,2014 General Election,1799,1162
Georgia,Cobb,Durham 01,2014,2014 General Election,3444,1997
Georgia,Cobb,Davis 01,2014,2014 General Election,1697,943
Georgia,Cobb,Eastside 01,2014,2014 General Election,2528,1679
Georgia,Cobb,Eastside 02,2014,2014 General Election,3489,2348
Georgia,Cobb,Elizabeth 01,2014,2014 General Election,2772,1019
Georgia,Cobb,Elizabeth 02,2014,2014 General Election,1852,1080
Georgia,Cobb,Elizabeth 03,2014,2014 General Election,2389,1488
Georgia,Cobb,Elizabeth 04,2014,2014 General Election,2135,1042
Georgia,Cobb,Elizabeth 05,2014,2014 General Election,2487,1443
Georgia,Cobb,East Piedmont 01,2014,2014 General Election,1904,932
Georgia,Cobb,Fair Oaks 01,2014,2014 General Election,2864,1424
Georgia,Cobb,Fair Oaks 02,2014,2014 General Election,3196,1312
Georgia,Cobb,Fair Oaks 04,2014,2014 General Election,1714,698
Georgia,Cobb,Fair Oaks 05,2014,2014 General Election,1373,444
Georgia,Cobb,Fullers Park 01,2014,2014 General Election,2922,1808
Georgia,Cobb,Ford 01,2014,2014 General Election,2620,1446
Georgia,Cobb,Frey 01,2014,2014 General Election,1985,1122
Georgia,Cobb,Garrison Mill 01,2014,2014 General Election,2387,1427
Georgia,Cobb,Gritters 01,2014,2014 General Election,3289,1789
Georgia,Cobb,Harmony Leland 01,2014,2014 General Election,4198,2143
Georgia,Cobb,Harrison 01,2014,2014 General Election,2321,1385
Georgia,Cobb,Hightower 01,2014,2014 General Election,3632,2241
Georgia,Cobb,Hayes 01,2014,2014 General Election,3296,1900
Georgia,Cobb,Kennesaw 1A,2014,2014 General Election,1800,801
Georgia,Cobb,Kennesaw 2A,2014,2014 General Election,2922,1446
Georgia,Cobb,Kennesaw 3A,2014,2014 General Election,4130,1669
Georgia,Cobb,Kennesaw 4A,2014,2014 General Election,2832,1373
Georgia,Cobb,Kennesaw 5A,2014,2014 General Election,4459,2327
Georgia,Cobb,Kell 01,2014,2014 General Election,1666,955
Georgia,Cobb,Kemp 01,2014,2014 General Election,1682,1070
Georgia,Cobb,Kemp 02,2014,2014 General Election,3186,1879
Georgia,Cobb,Kemp 03,2014,2014 General Election,3221,1970
Georgia,Cobb,Lasssiter 01,2014,2014 General Election,3046,1751
Georgia,Cobb,Lindley 01,2014,2014 General Election,3633,1966
Georgia,Cobb,Lost Mountain 01,2014,2014 General Election,2697,1665
Georgia,Cobb,Lost Mountain 02,2014,2014 General Election,3525,2047
Georgia,Cobb,Lost Mountain 03,2014,2014 General Election,4109,2371
Georgia,Cobb,Lost Mountain 04,2014,2014 General Election,2201,1278
Georgia,Cobb,Lewis 01,2014,2014 General Election,1224,733
Georgia,Cobb,Mableton 01,2014,2014 General Election,3642,2006
Georgia,Cobb,Mableton 02,2014,2014 General Election,2017,937
Georgia,Cobb,Mableton 03,2014,2014 General Election,2278,1266
Georgia,Cobb,Mableton 04,2014,2014 General Election,1286,806
Georgia,Cobb,Mabry 01,2014,2014 General Election,1511,983
Georgia,Cobb,Macland 01,2014,2014 General Election,2854,1518
Georgia,Cobb,Murdock 01,2014,2014 General Election,3387,2124
Georgia,Cobb,Mceachern 01,2014,2014 General Election,2333,1409
Georgia,Cobb,Mccleskey 01,2014,2014 General Election,1520,948
Georgia,Cobb,Mcclure 01,2014,2014 General Election,1320,829
Georgia,Cobb,Marietta 1A,2014,2014 General Election,2609,859
Georgia,Cobb,Marietta 2A,2014,2014 General Election,1840,1204
Georgia,Cobb,Marietta 2B,2014,2014 General Election,3404,1782
Georgia,Cobb,Marietta 3A,2014,2014 General Election,4732,2400
Georgia,Cobb,Marietta 4A,2014,2014 General Election,1620,1170
Georgia,Cobb,Marietta 4B,2014,2014 General Election,1516,779
Georgia,Cobb,Marietta 4C,2014,2014 General Election,2283,1461
Georgia,Cobb,Marietta 5A,2014,2014 General Election,1814,803
Georgia,Cobb,Marietta 5B,2014,2014 General Election,1919,639
Georgia,Cobb,Marietta 6A,2014,2014 General Election,1852,648
Georgia,Cobb,Marietta 6B,2014,2014 General Election,2236,1276
Georgia,Cobb,Marietta 7A,2014,2014 General Election,2775,761
Georgia,Cobb,Mars Hill 01,2014,2014 General Election,2594,1388
Georgia,Cobb,Mars Hill 02,2014,2014 General Election,2192,1095
Georgia,Cobb,Mount Bethel 01,2014,2014 General Election,3626,2313
Georgia,Cobb,Mount Bethel 03,2014,2014 General Election,2507,1501
Georgia,Cobb,Mount Bethel 04,2014,2014 General Election,2647,1709
Georgia,Cobb,North Cobb 01,2014,2014 General Election,1783,961
Georgia,Cobb,Nickajack 01,2014,2014 General Election,3515,1490
Georgia,Cobb,Norton Park 01,2014,2014 General Election,3287,1597
Georgia,Cobb,Nicholson 01,2014,2014 General Election,2075,1110
Georgia,Cobb,Oakdale 01,2014,2014 General Election,3000,1644
Georgia,Cobb,Oregon 01,2014,2014 General Election,1396,863
Georgia,Cobb,Oregon 02,2014,2014 General Election,2801,1571
Georgia,Cobb,Oregon 03,2014,2014 General Election,2528,1085
Georgia,Cobb,Oregon 04,2014,2014 General Election,4368,2240
Georgia,Cobb,Oregon 05,2014,2014 General Election,3026,1827
Georgia,Cobb,Pebblebrook 01,2014,2014 General Election,3643,1898
Georgia,Cobb,Powers Ferry 01,2014,2014 General Election,2812,1510
Georgia,Cobb,Pine Mountain 01,2014,2014 General Election,2632,1527
Georgia,Cobb,Pine Mountain 02,2014,2014 General Election,2392,1528
Georgia,Cobb,Post Oak 01,2014,2014 General Election,3162,1877
Georgia,Cobb,Pope 01,2014,2014 General Election,2668,1621
Georgia,Cobb,Palmer 01,2014,2014 General Election,2128,1156
Georgia,Cobb,Powder Springs 1A,2014,2014 General Election,3042,1734
Georgia,Cobb,Powder Springs 2A,2014,2014 General Election,2507,1253
Georgia,Cobb,Powder Springs 3A,2014,2014 General Election,2629,1399
Georgia,Cobb,Pitner 01,2014,2014 General Election,2295,1250
Georgia,Cobb,Rocky Mountain 01,2014,2014 General Election,2805,1631
Georgia,Cobb,Riverside 01,2014,2014 General Election,1418,624
Georgia,Cobb,Roswell 01,2014,2014 General Election,4758,2968
Georgia,Cobb,Roswell 02,2014,2014 General Election,3236,1987
Georgia,Cobb,Sandy Plains 01,2014,2014 General Election,2271,1274
Georgia,Cobb,Shallowford Fall 01,2014,2014 General Election,2817,1838
Georgia,Cobb,Simpson 01,2014,2014 General Election,1629,942
Georgia,Cobb,Sewell Mill 01,2014,2014 General Election,2806,1683
Georgia,Cobb,Sewell Mill 03,2014,2014 General Election,3646,1725
Georgia,Cobb,Smyrna 1A,2014,2014 General Election,2931,1225
Georgia,Cobb,Smyrna 2A,2014,2014 General Election,3663,1604
Georgia,Cobb,Smyrna 3A,2014,2014 General Election,2948,1406
Georgia,Cobb,Smyrna 4A,2014,2014 General Election,3587,1921
Georgia,Cobb,Smyrna 5A,2014,2014 General Election,2782,1258
Georgia,Cobb,Smyrna 6A,2014,2014 General Election,4267,2364
Georgia,Cobb,Smyrna 7A,2014,2014 General Election,3533,2182
Georgia,Cobb,Smyrna 7B,2014,2014 General Election,4621,2551
Georgia,Cobb,Sope Creek 01,2014,2014 General Election,1952,1344
Georgia,Cobb,Sope Creek 02,2014,2014 General Election,3732,2095
Georgia,Cobb,Sope Creek 03,2014,2014 General Election,2451,1461
Georgia,Cobb,Sweetwater 01,2014,2014 General Election,2385,1363
Georgia,Cobb,Sweetwater 02,2014,2014 General Election,2224,923
Georgia,Cobb,Terrell Mill 01,2014,2014 General Election,4160,1751
Georgia,Cobb,Timber Ridge 01,2014,2014 General Election,2223,1440
Georgia,Cobb,Vaughn 01,2014,2014 General Election,2690,1543
Georgia,Cobb,Vinings 01,2014,2014 General Election,1760,886
Georgia,Cobb,Vinings 02,2014,2014 General Election,4691,1980
Georgia,Cobb,Vinings 03,2014,2014 General Election,3423,1714
Georgia,Cobb,Vinings 04,2014,2014 General Election,2850,1734
Georgia,Cobb,Wade Green 02,2014,2014 General Election,3563,1872
Georgia,Cobb,Wileo 01,2014,2014 General Election,2539,1547
Georgia,Coffee,Douglas,2014,2014 General Election,12840,5739
Georgia,Coffee,Ambrose,2014,2014 General Election,1581,724
Georgia,Coffee,Bridgetown,2014,2014 General Election,251,145
Georgia,Coffee,Broxton,2014,2014 General Election,1884,921
Georgia,Coffee,Nicholls,2014,2014 General Election,1517,598
Georgia,Coffee,West Green,2014,2014 General Election,775,368
Georgia,Colquitt,Shaw,2014,2014 General Election,2622,845
Georgia,Colquitt,Moultrie,2014,2014 General Election,3529,1557
Georgia,Colquitt,Autreyville,2014,2014 General Election,1002,429
Georgia,Colquitt,Bridgecreek,2014,2014 General Election,876,476
Georgia,Colquitt,Crosland,2014,2014 General Election,195,90
Georgia,Colquitt,Doerun,2014,2014 General Election,544,277
Georgia,Colquitt,Funston,2014,2014 General Election,804,421
Georgia,Colquitt,Hamilton,2014,2014 General Election,560,251
Georgia,Colquitt,Hartsfield,2014,2014 General Election,328,182
Georgia,Colquitt,Hopewell,2014,2014 General Election,1202,584
Georgia,Colquitt,Lee,2014,2014 General Election,725,324
Georgia,Colquitt,Millcreek,2014,2014 General Election,336,183
Georgia,Colquitt,Monk,2014,2014 General Election,1083,494
Georgia,Colquitt,Murphy,2014,2014 General Election,729,399
Georgia,Colquitt,Norman Park,2014,2014 General Election,1709,708
Georgia,Colquitt,Robinson,2014,2014 General Election,689,315
Georgia,Colquitt,Thigpen,2014,2014 General Election,184,95
Georgia,Colquitt,Tyty,2014,2014 General Election,350,159
Georgia,Colquitt,Warrior,2014,2014 General Election,699,363
Georgia,Columbia,Kiokee Baptist Church,2014,2014 General Election,2002,1207
Georgia,Columbia,Lewis Methodist Church,2014,2014 General Election,3116,1667
Georgia,Columbia,Woodlawn Baptist Church,2014,2014 General Election,972,632
Georgia,Columbia,Patriots Park,2014,2014 General Election,3353,1497
Georgia,Columbia,Harlem Middle School,2014,2014 General Election,1464,739
Georgia,Columbia,Harlem Baptist Church,2014,2014 General Election,1201,612
Georgia,Columbia,Bessie Thomas Center,2014,2014 General Election,1491,774
Georgia,Columbia,Philadelphia Church,2014,2014 General Election,1485,735
Georgia,Columbia,Grovetown City Hall,2014,2014 General Election,2432,994
Georgia,Columbia,Grovetown Methodist Church,2014,2014 General Election,1642,687
Georgia,Columbia,G A Apostolic Church,2014,2014 General Election,1198,663
Georgia,Columbia,Grovetown Middle School,2014,2014 General Election,3023,1206
Georgia,Columbia,Eubank/Blanchard Center,2014,2014 General Election,1001,610
Georgia,Columbia,G W Jones Center,2014,2014 General Election,571,310
Georgia,Columbia,Damascus Baptist Church,2014,2014 General Election,782,482
Georgia,Columbia,Col Cty Bd Of Edu,2014,2014 General Election,1713,888
Georgia,Columbia,Greenbrier High,2014,2014 General Election,1740,982
Georgia,Columbia,Redeemer Church,2014,2014 General Election,2957,1607
Georgia,Columbia,Riverside Elementary,2014,2014 General Election,1169,681
Georgia,Columbia,Grace Baptist Church,2014,2014 General Election,2529,1357
Georgia,Columbia,Christ Sanctified,2014,2014 General Election,1946,1040
Georgia,Columbia,Blanchard Park,2014,2014 General Election,1414,738
Georgia,Columbia,Mtz Col Fire Dept #4,2014,2014 General Election,1587,747
Georgia,Columbia,Brookwood Elementary,2014,2014 General Election,1803,976
Georgia,Columbia,Marvin Methodist Church,2014,2014 General Election,1586,810
Georgia,Columbia,Westside Bapt Church,2014,2014 General Election,1377,843
Georgia,Columbia,Trinity Bapt Church,2014,2014 General Election,969,458
Georgia,Columbia,Abilene Baptist,2014,2014 General Election,1685,869
Georgia,Columbia,Augusta Christian,2014,2014 General Election,1803,948
Georgia,Columbia,Stevens Creek Elem,2014,2014 General Election,1410,904
Georgia,Columbia,Gospel Water Branch,2014,2014 General Election,1209,721
Georgia,Columbia,Genesis Church,2014,2014 General Election,1598,942
Georgia,Columbia,Stevens Creek Church,2014,2014 General Election,2228,1520
Georgia,Columbia,Mtz Col Fire Hdqtr,2014,2014 General Election,990,470
Georgia,Columbia,Lakeside Middle,2014,2014 General Election,1568,734
Georgia,Columbia,Martinez Baptist,2014,2014 General Election,1389,644
Georgia,Columbia,Gold Cross Ems,2014,2014 General Election,1616,950
Georgia,Columbia,Church Of Our Savior,2014,2014 General Election,1916,940
Georgia,Columbia,West Acres Baptist,2014,2014 General Election,2081,1153
Georgia,Columbia,Journey Comm. Church,2014,2014 General Election,712,462
Georgia,Columbia,Wesley Methodist,2014,2014 General Election,2079,1332
Georgia,Columbia,Col Cty Main Library,2014,2014 General Election,1571,844
Georgia,Columbia,Christ Church,2014,2014 General Election,2164,1271
Georgia,Columbia,Blue Ridge Elementary,2014,2014 General Election,1854,894
Georgia,Columbia,Christ The King Luth Ch,2014,2014 General Election,1770,1082
Georgia,Cook,Cecil,2014,2014 General Election,1425,536
Georgia,Cook,Delle Beamguard,2014,2014 General Election,1730,873
Georgia,Cook,Elm Pine,2014,2014 General Election,452,210
Georgia,Cook,Lenox,2014,2014 General Election,967,518
Georgia,Cook,Massee,2014,2014 General Election,674,363
Georgia,Cook,New Life Bapt. Church,2014,2014 General Election,891,423
Georgia,Cook,Riverbend,2014,2014 General Election,937,417
Georgia,Cook,Sparks,2014,2014 General Election,755,299
Georgia,Coweta,Senoia,2014,2014 General Election,3866,1941
Georgia,Coweta,Moreland,2014,2014 General Election,1812,1073
Georgia,Coweta,Pine Road,2014,2014 General Election,1427,781
Georgia,Coweta,Dresden,2014,2014 General Election,656,362
Georgia,Coweta,Newnan,2014,2014 General Election,2531,1182
Georgia,Coweta,Sharpsburg,2014,2014 General Election,3435,1812
Georgia,Coweta,Fischer Road,2014,2014 General Election,3118,1661
Georgia,Coweta,Cedar Creek,2014,2014 General Election,3865,2259
Georgia,Coweta,Grantville,2014,2014 General Election,1850,987
Georgia,Coweta,Haralson,2014,2014 General Election,1598,856
Georgia,Coweta,Welcome,2014,2014 General Election,2438,1297
Georgia,Coweta,Panther Creek,2014,2014 General Election,2240,1118
Georgia,Coweta,Raymond,2014,2014 General Election,1768,998
Georgia,Coweta,Turin,2014,2014 General Election,2764,1522
Georgia,Coweta,Smokey Road,2014,2014 General Election,1860,841
Georgia,Coweta,Turkey Creek,2014,2014 General Election,804,327
Georgia,Coweta,Central,2014,2014 General Election,2066,695
Georgia,Coweta,Arts Centre,2014,2014 General Election,8748,4548
Georgia,Coweta,Greentop,2014,2014 General Election,2050,1033
Georgia,Coweta,Expo Center,2014,2014 General Election,1549,852
Georgia,Coweta,White Oak,2014,2014 General Election,3681,1890
Georgia,Coweta,Madras,2014,2014 General Election,3112,1644
Georgia,Coweta,Cannongate,2014,2014 General Election,2990,1775
Georgia,Coweta,Westside,2014,2014 General Election,689,325
Georgia,Coweta,Northside,2014,2014 General Election,1853,1040
Georgia,Coweta,Thomas Crossroads,2014,2014 General Election,4108,2256
Georgia,Coweta,Coweta Central Library,2014,2014 General Election,1236,732
Georgia,Coweta,Jefferson Parkway,2014,2014 General Election,5230,1955
Georgia,Crawford,1A,2014,2014 General Election,378,210
Georgia,Crawford,1B,2014,2014 General Election,868,471
Georgia,Crawford,2,2014,2014 General Election,1400,741
Georgia,Crawford,3,2014,2014 General Election,1278,630
Georgia,Crawford,4,2014,2014 General Election,1279,617
Georgia,Crawford,5,2014,2014 General Election,1280,669
Georgia,Crisp,Arabi,2014,2014 General Election,612,361
Georgia,Crisp,Coney,2014,2014 General Election,709,470
Georgia,Crisp,Cordele,2014,2014 General Election,7317,3328
Georgia,Crisp,Jamestown,2014,2014 General Election,935,613
Georgia,Crisp,Listonia,2014,2014 General Election,673,407
Georgia,Dade,South Dade,2014,2014 General Election,686,336
Georgia,Dade,New Salem,2014,2014 General Election,883,468
Georgia,Dade,Davis,2014,2014 General Election,1508,600
Georgia,Dade,New Home,2014,2014 General Election,540,232
Georgia,Dade,West Brow,2014,2014 General Election,902,428
Georgia,Dade,Trenton,2014,2014 General Election,2174,855
Georgia,Dade,North Dade,2014,2014 General Election,1468,600
Georgia,Dawson,West,2014,2014 General Election,1750,1208
Georgia,Dawson,Central,2014,2014 General Election,5946,3157
Georgia,Dawson,East,2014,2014 General Election,5604,3001
Georgia,Decatur,Mt Pleasant,2014,2014 General Election,500,270
Georgia,Decatur,Recovery,2014,2014 General Election,543,281
Georgia,Decatur,Kendrick,2014,2014 General Election,440,212
Georgia,Decatur,Climax,2014,2014 General Election,798,407
Georgia,Decatur,Brinson,2014,2014 General Election,718,320
Georgia,Decatur,West Bainbridge,2014,2014 General Election,1742,684
Georgia,Decatur,Bainbridge-Coliseum,2014,2014 General Election,4609,2281
Georgia,Decatur,Bridge-Fairgrounds,2014,2014 General Election,2598,1063
Georgia,Decatur,Attapulgus,2014,2014 General Election,1504,705
Georgia,DeKalb,Allgood Elem,2014,2014 General Election,2163,1245
Georgia,DeKalb,Ashford Dunwoody Rd,2014,2014 General Election,2437,1514
Georgia,DeKalb,Ashford Park Elem,2014,2014 General Election,2042,1233
Georgia,DeKalb,Ashford Parkside,2014,2014 General Election,2526,1340
Georgia,DeKalb,Austin,2014,2014 General Election,2235,1493
Georgia,DeKalb,Austin Drive,2014,2014 General Election,1860,812
Georgia,DeKalb,Avondale,2014,2014 General Election,2218,1588
Georgia,DeKalb,Avondale High,2014,2014 General Election,2640,1505
Georgia,DeKalb,Bethune Middle,2014,2014 General Election,3394,1738
Georgia,DeKalb,Bouldercrest Rd,2014,2014 General Election,1539,883
Georgia,DeKalb,Boulevard,2014,2014 General Election,3572,1968
Georgia,DeKalb,Briar Vista Elem,2014,2014 General Election,2355,1130
Georgia,DeKalb,Briarcliff,2014,2014 General Election,2402,1301
Georgia,DeKalb,Briarlake Elem,2014,2014 General Election,1484,973
Georgia,DeKalb,Briarwood,2014,2014 General Election,1845,817
Georgia,DeKalb,Brockett,2014,2014 General Election,2027,1121
Georgia,DeKalb,Brockett Elem,2014,2014 General Election,2133,1165
Georgia,DeKalb,Brookhaven,2014,2014 General Election,2552,1273
Georgia,DeKalb,Browns Mill Elem,2014,2014 General Election,3026,1874
Georgia,DeKalb,Burgess Elem,2014,2014 General Election,2333,1226
Georgia,DeKalb,Canby Lane Elem,2014,2014 General Election,1531,864
Georgia,DeKalb,Candler,2014,2014 General Election,2530,979
Georgia,DeKalb,Candler-Murphey Candler Elem,2014,2014 General Election,2267,1258
Georgia,DeKalb,Cedar Grove Elem,2014,2014 General Election,3189,1836
Georgia,DeKalb,Cedar Grove Middle,2014,2014 General Election,1377,610
Georgia,DeKalb,Cedar Grove South,2014,2014 General Election,2920,1747
Georgia,DeKalb,Chamblee ,2014,2014 General Election,3408,1649
Georgia,DeKalb,Chapel Hill Elem,2014,2014 General Election,2585,1536
Georgia,DeKalb,Chesnut Elem,2014,2014 General Election,1914,844
Georgia,DeKalb,Clairemont East,2014,2014 General Election,2536,1712
Georgia,DeKalb,Clairemont West,2014,2014 General Election,2786,1859
Georgia,DeKalb,Clairmont Road,2014,2014 General Election,2676,1391
Georgia,DeKalb,Clarkston,2014,2014 General Election,2332,1002
Georgia,DeKalb,Clifton Elem,2014,2014 General Election,1267,737
Georgia,DeKalb,Coan Middle,2014,2014 General Election,2853,1309
Georgia,DeKalb,Columbia Drive,2014,2014 General Election,1862,894
Georgia,DeKalb,Columbia Elem,2014,2014 General Election,1213,516
Georgia,DeKalb,Columbia Middle,2014,2014 General Election,1621,655
Georgia,DeKalb,Coralwood,2014,2014 General Election,2693,1732
Georgia,DeKalb,Covington,2014,2014 General Election,1907,696
Georgia,DeKalb,Covington Hwy Library,2014,2014 General Election,870,173
Georgia,DeKalb,Cross Keys High,2014,2014 General Election,1726,738
Georgia,DeKalb,Crossroads,2014,2014 General Election,2285,1279
Georgia,DeKalb,Doraville North,2014,2014 General Election,2067,835
Georgia,DeKalb,Doraville South,2014,2014 General Election,950,478
Georgia,DeKalb,Dresden Elem,2014,2014 General Election,2586,1098
Georgia,DeKalb,Druid Hills High,2014,2014 General Election,2042,1127
