state,county,precinct,election_year,election_name,registered_voters,ballots_cast
Georgia,Pickens,Appalachian,2018,2018 General Election,1791,1107
Georgia,Pickens,Refuge,2018,2018 General Election,2282,1420
Georgia,Pickens,Hill,2018,2018 General Election,1721,1062
Georgia,Pickens,Hinton,2018,2018 General Election,720,468
Georgia,Pickens,Jerusalem,2018,2018 General Election,986,623
Georgia,Pickens,Ludville,2018,2018 General Election,611,354
Georgia,Pickens,Nelson,2018,2018 General Election,1368,848
Georgia,Pickens,Talking Rock,2018,2018 General Election,1584,959
Georgia,Pickens,Jasper,2018,2018 General Election,2215,1196
Georgia,Pickens,Tate,2018,2018 General Election,2415,1469
Georgia,Pierce,Hacklebarney/Cason,2018,2018 General Election,2950,1823
Georgia,Pierce,Blackshear,2018,2018 General Election,2735,1640
Georgia,Pierce,St Johns/Blackshear,2018,2018 General Election,1384,929
Georgia,Pierce,Otter Creek,2018,2018 General Election,1181,771
Georgia,Pierce,Patterson,2018,2018 General Election,1121,727
Georgia,Pierce,Mershon,2018,2018 General Election,411,361
Georgia,Pierce,Alabaha,2018,2018 General Election,819,455
Georgia,Pierce,Sunset/Sweat,2018,2018 General Election,254,191
Georgia,Pike,Concord,2018,2018 General Election,1305,918
Georgia,Pike,Hollonville,2018,2018 General Election,1530,1076
Georgia,Pike,Meansville,2018,2018 General Election,1176,845
Georgia,Pike,Molena,2018,2018 General Election,1360,940
Georgia,Pike,Second District,2018,2018 General Election,2312,1652
Georgia,Pike,Lifsey Springs,2018,2018 General Election,1024,715
Georgia,Pike,Williamson,2018,2018 General Election,1543,1103
Georgia,Pike,Zebulon,2018,2018 General Election,1962,1312
Georgia,Polk,Aragon,2018,2018 General Election,2661,1658
Georgia,Polk,Blooming Grove,2018,2018 General Election,1487,882
Georgia,Polk,Cedartown,2018,2018 General Election,5394,3083
Georgia,Polk,Fish Creek,2018,2018 General Election,2249,1458
Georgia,Polk,Lake Creek,2018,2018 General Election,2552,1716
Georgia,Polk,Rockmart,2018,2018 General Election,4954,3041
Georgia,Polk,Youngs Grove,2018,2018 General Election,1673,1063
Georgia,Pulaski,Courthouse Annex,2018,2018 General Election,5293,3635
Georgia,Putnam,101,2018,2018 General Election,2836,1827
Georgia,Putnam,104,2018,2018 General Election,2891,1874
Georgia,Putnam,105,2018,2018 General Election,3181,2390
Georgia,Putnam,106,2018,2018 General Election,1094,797
Georgia,Putnam,107,2018,2018 General Election,3576,2475
Georgia,Quitman,Georgetown,2018,2018 General Election,1417,877
Georgia,Quitman,Morris,2018,2018 General Election,102,74
Georgia,Rabun,Rabun,2018,2018 General Election,11513,7605
Georgia,Randolph,Coleman,2018,2018 General Election,213,149
Georgia,Randolph,Shellman,2018,2018 General Election,693,499
Georgia,Randolph,Benevolence,2018,2018 General Election,353,253
Georgia,Randolph,Cuthbert/Courthouse,2018,2018 General Election,1824,1143
Georgia,Randolph,Cuthbert,2018,2018 General Election,327,205
Georgia,Randolph,Carnegie,2018,2018 General Election,323,248
Georgia,Randolph,Fountain Bridge-5th,2018,2018 General Election,75,54
Georgia,Randolph,Springvale,2018,2018 General Election,245,173
Georgia,Randolph,4th District,2018,2018 General Election,101,81
Georgia,Richmond,101,2018,2018 General Election,830,536
Georgia,Richmond,102,2018,2018 General Election,1512,688
Georgia,Richmond,103,2018,2018 General Election,1219,680
Georgia,Richmond,104,2018,2018 General Election,2815,1416
Georgia,Richmond,105,2018,2018 General Election,649,375
Georgia,Richmond,106,2018,2018 General Election,1079,426
Georgia,Richmond,107,2018,2018 General Election,1747,1136
Georgia,Richmond,108,2018,2018 General Election,485,300
Georgia,Richmond,109,2018,2018 General Election,1147,572
Georgia,Richmond,111,2018,2018 General Election,1305,644
Georgia,Richmond,112,2018,2018 General Election,906,401
Georgia,Richmond,114,2018,2018 General Election,809,373
Georgia,Richmond,115,2018,2018 General Election,452,180
Georgia,Richmond,201,2018,2018 General Election,1296,646
Georgia,Richmond,202,2018,2018 General Election,3978,1940
Georgia,Richmond,203,2018,2018 General Election,957,477
Georgia,Richmond,204,2018,2018 General Election,1484,855
Georgia,Richmond,207,2018,2018 General Election,2323,1126
Georgia,Richmond,208,2018,2018 General Election,2481,1227
Georgia,Richmond,210,2018,2018 General Election,1551,837
Georgia,Richmond,301,2018,2018 General Election,2398,1718
Georgia,Richmond,302,2018,2018 General Election,1134,497
Georgia,Richmond,303,2018,2018 General Election,1344,991
Georgia,Richmond,304,2018,2018 General Election,364,252
Georgia,Richmond,305,2018,2018 General Election,435,362
Georgia,Richmond,306,2018,2018 General Election,3648,2060
Georgia,Richmond,307,2018,2018 General Election,1441,1029
Georgia,Richmond,308,2018,2018 General Election,577,292
Georgia,Richmond,309,2018,2018 General Election,2783,1865
Georgia,Richmond,310,2018,2018 General Election,4245,2564
Georgia,Richmond,401,2018,2018 General Election,1916,1282
Georgia,Richmond,402,2018,2018 General Election,3096,1353
Georgia,Richmond,404,2018,2018 General Election,1719,980
Georgia,Richmond,405,2018,2018 General Election,3820,2489
Georgia,Richmond,406,2018,2018 General Election,2905,1944
Georgia,Richmond,501,2018,2018 General Election,3117,1749
Georgia,Richmond,502,2018,2018 General Election,3755,2147
Georgia,Richmond,503,2018,2018 General Election,3648,2017
Georgia,Richmond,504,2018,2018 General Election,1952,938
Georgia,Richmond,506,2018,2018 General Election,429,211
Georgia,Richmond,507,2018,2018 General Election,983,484
Georgia,Richmond,509,2018,2018 General Election,1981,1208
Georgia,Richmond,601,2018,2018 General Election,3336,1652
Georgia,Richmond,603,2018,2018 General Election,3227,1813
Georgia,Richmond,604,2018,2018 General Election,1659,909
Georgia,Richmond,605,2018,2018 General Election,3444,1807
Georgia,Richmond,607,2018,2018 General Election,1659,1027
Georgia,Richmond,608,2018,2018 General Election,1318,820
Georgia,Richmond,701,2018,2018 General Election,2297,1613
Georgia,Richmond,702,2018,2018 General Election,1906,1181
Georgia,Richmond,703,2018,2018 General Election,4244,2329
Georgia,Richmond,705,2018,2018 General Election,2356,1471
Georgia,Richmond,706,2018,2018 General Election,3193,2113
Georgia,Richmond,707,2018,2018 General Election,2033,1066
Georgia,Richmond,708,2018,2018 General Election,289,202
Georgia,Richmond,709,2018,2018 General Election,514,358
Georgia,Richmond,801,2018,2018 General Election,469,280
Georgia,Richmond,801B,2018,2018 General Election,457,283
Georgia,Richmond,802,2018,2018 General Election,2791,1571
Georgia,Richmond,803,2018,2018 General Election,166,22
Georgia,Richmond,804,2018,2018 General Election,1810,1048
Georgia,Richmond,804H,2018,2018 General Election,2524,1615
Georgia,Richmond,805,2018,2018 General Election,647,413
Georgia,Richmond,806,2018,2018 General Election,1073,676
Georgia,Richmond,807,2018,2018 General Election,1366,720
Georgia,Richmond,808,2018,2018 General Election,2101,1337
Georgia,Richmond,809,2018,2018 General Election,801,518
Georgia,Richmond,810,2018,2018 General Election,352,249
Georgia,Rockdale,Barksdale,2018,2018 General Election,4327,2928
Georgia,Rockdale,Bethel,2018,2018 General Election,3559,2242
Georgia,Rockdale,Conyers,2018,2018 General Election,3397,1747
Georgia,Rockdale,Fieldstone,2018,2018 General Election,5746,3654
Georgia,Rockdale,Flat Shoals,2018,2018 General Election,3649,2330
Georgia,Rockdale,Honey Creek,2018,2018 General Election,2253,1523
Georgia,Rockdale,Hightower,2018,2018 General Election,3073,1983
Georgia,Rockdale,The Lakes,2018,2018 General Election,1753,991
Georgia,Rockdale,Lorraine,2018,2018 General Election,3571,2574
Georgia,Rockdale,Magnet,2018,2018 General Election,2887,1817
Georgia,Rockdale,Milstead,2018,2018 General Election,3588,2074
Georgia,Rockdale,Olde Towne,2018,2018 General Election,5234,2803
Georgia,Rockdale,Rockdale,2018,2018 General Election,4097,2630
Georgia,Rockdale,Smyrna,2018,2018 General Election,3953,2629
Georgia,Rockdale,St. Pius,2018,2018 General Election,4233,2792
Georgia,Rockdale,Stanton,2018,2018 General Election,2979,2014
Georgia,Schley,Precinct One,2018,2018 General Election,2645,1937
Georgia,Screven,Sylvania,2018,2018 General Election,1151,680
Georgia,Screven,Hunters,2018,2018 General Election,426,296
Georgia,Screven,Newington,2018,2018 General Election,995,598
Georgia,Screven,Jenk Hill Fire Sta,2018,2018 General Election,1056,669
Georgia,Screven,Rocky Ford,2018,2018 General Election,463,332
Georgia,Screven,Bay Branch,2018,2018 General Election,845,563
Georgia,Screven,Hiltonia,2018,2018 General Election,841,561
Georgia,Screven,Screven Rec Dept,2018,2018 General Election,358,231
Georgia,Screven,Greenhill Church,2018,2018 General Election,795,505
Georgia,Screven,Sr Citizens Center,2018,2018 General Election,1065,614
Georgia,Screven,Jackson Fire Station,2018,2018 General Election,359,238
Georgia,Screven,Cooperville Fire Sta,2018,2018 General Election,240,151
Georgia,Seminole,Precinct 1,2018,2018 General Election,1193,849
Georgia,Seminole,Precinct 2,2018,2018 General Election,1014,619
Georgia,Seminole,Precinct 3,2018,2018 General Election,1019,502
Georgia,Seminole,Precinct 4,2018,2018 General Election,1030,643
Georgia,Seminole,Precinct 5,2018,2018 General Election,1085,635
Georgia,Spalding,01 Second Baptist Ch,2018,2018 General Election,2084,803
Georgia,Spalding,02 Fairmont,2018,2018 General Election,1829,816
Georgia,Spalding,03 Senior Center,2018,2018 General Election,2548,1813
Georgia,Spalding,05 Uga Campus,2018,2018 General Election,3367,1679
Georgia,Spalding,06 City Park,2018,2018 General Election,2161,997
Georgia,Spalding,07 First Methodist,2018,2018 General Election,1519,1077
Georgia,Spalding,08 St. John Lutheran Church,2018,2018 General Election,1565,1115
Georgia,Spalding,09 Union Baptist Church,2018,2018 General Election,1680,1033
Georgia,Spalding,10 Carver Fire Station,2018,2018 General Election,1778,1158
Georgia,Spalding,11 First Presbyterian Church,2018,2018 General Election,2134,1457
Georgia,Spalding,12 Liberty Springs Bapt Church,2018,2018 General Election,1942,1213
Georgia,Spalding,13 County Line Methodist Church,2018,2018 General Election,2283,1364
Georgia,Spalding,14 Sunnyside Methodi,2018,2018 General Election,1781,934
Georgia,Spalding,16 Gary Reid Fire Station,2018,2018 General Election,4395,2246
Georgia,Spalding,17 Ambucs Park Gym,2018,2018 General Election,1787,951
Georgia,Spalding,19 First Assembly Of God Church,2018,2018 General Election,2446,1595
Georgia,Spalding,20 Roberts Fire Station,2018,2018 General Election,1992,1292
Georgia,Spalding,21 Eagles Landing Baptist,2018,2018 General Election,4034,2928
Georgia,Stephens,Senior Center,2018,2018 General Election,17058,9118
Georgia,Stewart,Richland,2018,2018 General Election,1280,803
Georgia,Stewart,Louvale,2018,2018 General Election,295,186
Georgia,Stewart,Lumpkin,2018,2018 General Election,1130,706
Georgia,Stewart,Omaha,2018,2018 General Election,212,134
Georgia,Sumter,C1-27 Rees Park,2018,2018 General Election,2751,1515
Georgia,Sumter,C2-27 GSWF Conf Center,2018,2018 General Election,2728,1741
Georgia,Sumter,C3-27 Rec Dept,2018,2018 General Election,2613,1527
Georgia,Sumter,E-27 Airport,2018,2018 General Election,1635,1222
Georgia,Sumter,N-26 Concord,2018,2018 General Election,354,268
Georgia,Sumter,O-26 Plains,2018,2018 General Election,981,670
Georgia,Sumter,W-27 AG Center,2018,2018 General Election,1859,1239
Georgia,Sumter,15 Leslie,2018,2018 General Election,1528,1083
Georgia,Sumter,17 Thomson,2018,2018 General Election,678,393
Georgia,Sumter,28 Chambliss,2018,2018 General Election,859,652
Georgia,Sumter,29 Andersonville,2018,2018 General Election,409,284
Georgia,Talbot,Oneal,2018,2018 General Election,527,380
Georgia,Talbot,Valley,2018,2018 General Election,673,488
Georgia,Talbot,Junction City,2018,2018 General Election,411,260
Georgia,Talbot,Geneva,2018,2018 General Election,457,305
Georgia,Talbot,Talbotton,2018,2018 General Election,861,547
Georgia,Talbot,Box Springs,2018,2018 General Election,450,285
Georgia,Talbot,Flint Hill,2018,2018 General Election,955,697
Georgia,Taliaferro,Sharon,2018,2018 General Election,249,184
Georgia,Taliaferro,Crawfordville,2018,2018 General Election,962,754
Georgia,Tattnall,Cobbtown,2018,2018 General Election,707,422
Georgia,Tattnall,Shiloh,2018,2018 General Election,1009,427
Georgia,Tattnall,Collins,2018,2018 General Election,1336,845
Georgia,Tattnall,Manassas,2018,2018 General Election,235,166
Georgia,Tattnall,District II,2018,2018 General Election,2234,1316
Georgia,Tattnall,East Glennville,2018,2018 General Election,2218,1426
Georgia,Tattnall,District IV,2018,2018 General Election,2280,1451
Georgia,Tattnall,District V,2018,2018 General Election,1017,610
Georgia,Taylor,#1 Butler Fire Dept.,2018,2018 General Election,1077,625
Georgia,Taylor,#5 Courthouse,2018,2018 General Election,2034,1355
Georgia,Taylor,#6 Reynolds,2018,2018 General Election,1957,1321
Georgia,Telfair,Helena,2018,2018 General Election,910,556
Georgia,Telfair,Jacksonville,2018,2018 General Election,570,394
Georgia,Telfair,Lumber City,2018,2018 General Election,897,599
Georgia,Telfair,McRae,2018,2018 General Election,2102,1352
Georgia,Telfair,Milan,2018,2018 General Election,740,543
Georgia,Telfair,Scotland,2018,2018 General Election,306,206
Georgia,Terrell,Dawson,2018,2018 General Election,2986,1700
Georgia,Terrell,Sasser,2018,2018 General Election,1273,848
Georgia,Terrell,Bronwood,2018,2018 General Election,857,549
Georgia,Terrell,Parrott,2018,2018 General Election,390,292
Georgia,Terrell,Graves,2018,2018 General Election,581,379
Georgia,Terrell,Herod-Dover,2018,2018 General Election,279,183
Georgia,Thomas,Barwick,2018,2018 General Election,584,379
Georgia,Thomas,Boston,2018,2018 General Election,1538,931
Georgia,Thomas,Central,2018,2018 General Election,3059,1911
Georgia,Thomas,Coolidge,2018,2018 General Election,862,542
Georgia,Thomas,Douglass,2018,2018 General Election,2209,1155
Georgia,Thomas,Ellabelle,2018,2018 General Election,1027,664
Georgia,Thomas,Fire Station 2,2018,2018 General Election,1342,947
Georgia,Thomas,Gatlin Creek,2018,2018 General Election,1918,1287
Georgia,Thomas,Harper,2018,2018 General Election,1902,1122
Georgia,Thomas,Jerger,2018,2018 General Election,1858,1244
Georgia,Thomas,Meigs,2018,2018 General Election,767,430
Georgia,Thomas,Merrillville,2018,2018 General Election,641,410
Georgia,Thomas,Metcalfe,2018,2018 General Election,297,196
Georgia,Thomas,New Covenant,2018,2018 General Election,1967,1232
Georgia,Thomas,Ochlocknee,2018,2018 General Election,1055,646
Georgia,Thomas,Patten,2018,2018 General Election,377,254
Georgia,Thomas,Pavo,2018,2018 General Election,625,417
Georgia,Thomas,Remington ESC,2018,2018 General Election,2037,1220
Georgia,Thomas,Resource Center,2018,2018 General Election,1272,759
Georgia,Thomas,Scott,2018,2018 General Election,2349,1551
Georgia,Tift,Tifton Northeast,2018,2018 General Election,2938,1718
Georgia,Tift,Brighton,2018,2018 General Election,2054,1562
Georgia,Tift,Brookfield,2018,2018 General Election,1332,892
Georgia,Tift,Chula,2018,2018 General Election,1226,930
Georgia,Tift,Docia,2018,2018 General Election,1019,749
Georgia,Tift,Eldorado,2018,2018 General Election,1110,729
Georgia,Tift,Omega,2018,2018 General Election,707,413
Georgia,Tift,Ty Ty,2018,2018 General Election,1115,734
Georgia,Tift,Tifton Northwest,2018,2018 General Election,3055,1964
Georgia,Tift,Tifton South,2018,2018 General Election,2079,980
Georgia,Tift,Mott-Littman Gym,2018,2018 General Election,2602,1263
Georgia,Tift,Tifton Lodge,2018,2018 General Election,2827,1768
Georgia,Toombs,15361 Lyons,2018,2018 General Election,3639,1867
Georgia,Toombs,39 New Branch,2018,2018 General Election,1346,872
Georgia,Toombs,43 Cedar Crossing,2018,2018 General Election,1390,838
Georgia,Toombs,513 V.P.D.,2018,2018 General Election,5624,3286
Georgia,Toombs,514 S.T.I.A.L.C,2018,2018 General Election,3701,2024
Georgia,Towns,Young Harris,2018,2018 General Election,3065,1892
Georgia,Towns,Tate City,2018,2018 General Election,37,32
Georgia,Towns,Macedonia,2018,2018 General Election,3200,2132
Georgia,Towns,Hiawassee,2018,2018 General Election,3084,2111
Georgia,Treutlen,Annex,2018,2018 General Election,1793,1228
Georgia,Treutlen,Soperton,2018,2018 General Election,2232,1393
Georgia,Troup,Hollis Hand,2018,2018 General Election,3389,2287
Georgia,Troup,Administration Bldg,2018,2018 General Election,3565,1684
Georgia,Troup,Hammett Rd,2018,2018 General Election,3728,2179
Georgia,Troup,Griggs Center,2018,2018 General Election,2354,1113
Georgia,Troup,West Point,2018,2018 General Election,1905,1027
Georgia,Troup,Hogansville,2018,2018 General Election,2827,1650
Georgia,Troup,East Vernon,2018,2018 General Election,2810,1942
Georgia,Troup,Rosemont,2018,2018 General Election,3150,2212
Georgia,Troup,Mountville,2018,2018 General Election,1636,1136
Georgia,Troup,Mclendon,2018,2018 General Election,3162,2187
Georgia,Troup,Long Cane,2018,2018 General Election,2897,1919
Georgia,Troup,Gardner Newman,2018,2018 General Election,1904,1152
Georgia,Troup,Gray Hill,2018,2018 General Election,1658,1064
Georgia,Troup,Highland,2018,2018 General Election,1433,879
Georgia,Troup,Northside,2018,2018 General Election,2458,1546
Georgia,Turner,Ashburn,2018,2018 General Election,3216,1998
Georgia,Turner,Sycamore,2018,2018 General Election,1495,1005
Georgia,Turner,Rebecca,2018,2018 General Election,415,282
Georgia,Twiggs,Dry Branch,2018,2018 General Election,1388,800
Georgia,Twiggs,Golden Isles,2018,2018 General Election,1581,1017
Georgia,Twiggs,Higgsville,2018,2018 General Election,725,493
Georgia,Twiggs,Jeffersonville/Ware,2018,2018 General Election,1386,970
Georgia,Twiggs,Shady Grove/Tarvers,2018,2018 General Election,769,527
Georgia,Union,Blairsville,2018,2018 General Election,2338,1451
Georgia,Union,Coosa,2018,2018 General Election,2202,1394
Georgia,Union,Choestoe,2018,2018 General Election,1219,878
Georgia,Union,Jones Creek,2018,2018 General Election,1792,1243
Georgia,Union,Owltown,2018,2018 General Election,1418,1017
Georgia,Union,Ivy Log,2018,2018 General Election,1821,1225
Georgia,Union,Suches,2018,2018 General Election,580,376
Georgia,Union,Trackrock,2018,2018 General Election,1060,735
Georgia,Union,Dooley,2018,2018 General Election,1457,974
Georgia,Union,Gumlog,2018,2018 General Election,1992,1269
Georgia,Union,Pat Colwell,2018,2018 General Election,1921,1350
Georgia,Upson,Yatesville,2018,2018 General Election,1197,858
Georgia,Upson,Salem,2018,2018 General Election,351,290
Georgia,Upson,Redbone,2018,2018 General Election,7123,4914
Georgia,Upson,Town,2018,2018 General Election,7259,4540
Georgia,Walker,Lafayette,2018,2018 General Election,5808,3046
Georgia,Walker,Walnut Grove,2018,2018 General Election,1889,1136
Georgia,Walker,Rock Spring,2018,2018 General Election,5775,3432
Georgia,Walker,Armuchee Valley,2018,2018 General Election,1224,789
Georgia,Walker,Mountain,2018,2018 General Election,1068,664
Georgia,Walker,Chattanooga Valley,2018,2018 General Election,5817,3293
Georgia,Walker,Kensington,2018,2018 General Election,1333,829
Georgia,Walker,Rossville,2018,2018 General Election,5602,2623
Georgia,Walker,Chickamauga,2018,2018 General Election,6175,3686
Georgia,Walker,Fairyland,2018,2018 General Election,1220,778
Georgia,Walker,Fairview,2018,2018 General Election,2702,1298
Georgia,Walton,Bold Springs,2018,2018 General Election,4109,2790
Georgia,Walton,Whatley,2018,2018 General Election,994,716
Georgia,Walton,Walker Park,2018,2018 General Election,3319,2165
Georgia,Walton,Gratis,2018,2018 General Election,1140,873
Georgia,Walton,Between,2018,2018 General Election,4365,2939
Georgia,Walton,Walnut Grove,2018,2018 General Election,2341,1483
Georgia,Walton,Loganville North,2018,2018 General Election,4687,2654
Georgia,Walton,Social Circle,2018,2018 General Election,4062,2489
Georgia,Walton,South Monroe,2018,2018 General Election,3461,1971
Georgia,Walton,North Monroe,2018,2018 General Election,4224,2156
Georgia,Walton,Loganville South,2018,2018 General Election,3487,2113
Georgia,Walton,West Walton,2018,2018 General Election,3871,2587
Georgia,Walton,Broken Arrow,2018,2018 General Election,4007,2455
Georgia,Walton,Bay Creek,2018,2018 General Election,2979,1977
Georgia,Walton,E Monroe,2018,2018 General Election,3541,1728
Georgia,Walton,W Monroe,2018,2018 General Election,1836,1300
Georgia,Walton,Tara,2018,2018 General Election,3387,2254
Georgia,Walton,Mountain,2018,2018 General Election,1353,888
Georgia,Walton,Jersey,2018,2018 General Election,1768,1232
Georgia,Walton,Blasingame,2018,2018 General Election,1000,782
Georgia,Walton,Good Hope,2018,2018 General Election,1724,1219
Georgia,Ware,District 1,2018,2018 General Election,3972,1861
Georgia,Ware,District 2A,2018,2018 General Election,2289,1366
Georgia,Ware,District 2B,2018,2018 General Election,834,365
Georgia,Ware,1231-150B,2018,2018 General Election,3393,2166
Georgia,Ware,1231-150C,2018,2018 General Election,1021,573
Georgia,Ware,1231-151,2018,2018 General Election,3013,2028
Georgia,Ware,Beach-Bickley,2018,2018 General Election,307,242
Georgia,Ware,Haywood,2018,2018 General Election,501,348
Georgia,Ware,Jamestown,2018,2018 General Election,1453,940
Georgia,Ware,Manor,2018,2018 General Election,442,297
Georgia,Ware,Millwood,2018,2018 General Election,444,308
Georgia,Ware,Waresboro,2018,2018 General Election,837,570
Georgia,Warren,Warrenton,2018,2018 General Election,3519,2273
Georgia,Washington,Riddleville,2018,2018 General Election,547,406
Georgia,Washington,Warthen,2018,2018 General Election,675,506
Georgia,Washington,Tennille,2018,2018 General Election,2362,1522
Georgia,Washington,Oconee,2018,2018 General Election,523,372
Georgia,Washington,Harrison,2018,2018 General Election,932,658
Georgia,Washington,Davisboro,2018,2018 General Election,765,524
Georgia,Washington,Sandersville,2018,2018 General Election,5690,3831
Georgia,Washington,Deepstep,2018,2018 General Election,494,381
Georgia,Wayne,Odum,2018,2018 General Election,1108,814
Georgia,Wayne,Madray Springs,2018,2018 General Election,1036,721
Georgia,Wayne,Oglethorpe,2018,2018 General Election,1542,1047
Georgia,Wayne,Screven,2018,2018 General Election,1664,1140
Georgia,Wayne,Empire,2018,2018 General Election,941,663
Georgia,Wayne,Red Hill,2018,2018 General Election,905,540
Georgia,Wayne,Altamaha,2018,2018 General Election,2303,1330
Georgia,Wayne,Gardi,2018,2018 General Election,956,639
Georgia,Wayne,VFW,2018,2018 General Election,952,540
Georgia,Wayne,Pine Street,2018,2018 General Election,959,581
Georgia,Wayne,Unity,2018,2018 General Election,1774,1115
Georgia,Wayne,Rec Center,2018,2018 General Election,1535,1028
Georgia,Webster,Preston 1,2018,2018 General Election,1493,1102
Georgia,Wheeler,Alamo,2018,2018 General Election,1740,1186
Georgia,Wheeler,Glenwood,2018,2018 General Election,1011,756
Georgia,White,Blue Creek,2018,2018 General Election,2102,1430
Georgia,White,Blue Ridge,2018,2018 General Election,814,501
Georgia,White,Helen,2018,2018 General Election,563,358
Georgia,White,Mossy Creek,2018,2018 General Election,2703,1689
Georgia,White,Mt. Yonah,2018,2018 General Election,4057,2430
Georgia,White,Nacoochee,2018,2018 General Election,1410,1035
Georgia,White,Robertstown,2018,2018 General Election,336,226
Georgia,White,Shoal Creek,2018,2018 General Election,2190,1258
Georgia,White,Tesnatee,2018,2018 General Election,979,655
Georgia,White,Town Creek,2018,2018 General Election,1422,919
Georgia,White,White Creek,2018,2018 General Election,1561,978
Georgia,Whitfield,1A,2018,2018 General Election,2079,960
Georgia,Whitfield,2A,2018,2018 General Election,2737,1719
Georgia,Whitfield,3A,2018,2018 General Election,1919,1246
Georgia,Whitfield,4A,2018,2018 General Election,2362,1573
Georgia,Whitfield,5A,2018,2018 General Election,1707,774
Georgia,Whitfield,6A,2018,2018 General Election,1253,553
Georgia,Whitfield,AN,2018,2018 General Election,1947,910
Georgia,Whitfield,CA,2018,2018 General Election,1524,851
Georgia,Whitfield,CO,2018,2018 General Election,1176,733
Georgia,Whitfield,DG,2018,2018 General Election,2838,1766
Georgia,Whitfield,ES,2018,2018 General Election,1397,738
Georgia,Whitfield,FI,2018,2018 General Election,1804,1047
Georgia,Whitfield,GL,2018,2018 General Election,2016,1152
Georgia,Whitfield,LT,2018,2018 General Election,996,668
Georgia,Whitfield,MC,2018,2018 General Election,1391,902
Georgia,Whitfield,NI,2018,2018 General Election,2104,1303
Georgia,Whitfield,PG,2018,2018 General Election,4117,2527
Georgia,Whitfield,TH,2018,2018 General Election,3191,1892
Georgia,Whitfield,TI,2018,2018 General Election,650,366
Georgia,Whitfield,TR,2018,2018 General Election,1167,821
Georgia,Whitfield,UT,2018,2018 General Election,866,544
Georgia,Whitfield,VA,2018,2018 General Election,4524,2899
Georgia,Whitfield,WS,2018,2018 General Election,2293,1488
Georgia,Wilcox,Rochelle North 1,2018,2018 General Election,493,291
Georgia,Wilcox,Abbeville North 2,2018,2018 General Election,398,245
Georgia,Wilcox,Pineview 2,2018,2018 General Election,579,392
Georgia,Wilcox,Pitts 3,2018,2018 General Election,788,544
Georgia,Wilcox,Rochelle South 4,2018,2018 General Election,926,668
Georgia,Wilcox,Abbeville South 5,2018,2018 General Election,1053,684
Georgia,Wilkes,Senior Citizen Center,2018,2018 General Election,1405,926
Georgia,Wilkes,Young Farmer's Bldg,2018,2018 General Election,1144,846
Georgia,Wilkes,Metasville Fire Station,2018,2018 General Election,550,412
Georgia,Wilkes,Edward B Pope Center,2018,2018 General Election,937,599
Georgia,Wilkes,Rayle City Hall,2018,2018 General Election,548,365
Georgia,Wilkes,Courthouse,2018,2018 General Election,926,675
Georgia,Wilkes,Tignall Sch Lunch RM,2018,2018 General Election,835,571
Georgia,Wilkinson,Bloodworth,2018,2018 General Election,392,299
Georgia,Wilkinson,Griffin,2018,2018 General Election,167,138
Georgia,Wilkinson,High Hill,2018,2018 General Election,155,123
Georgia,Wilkinson,Irwinton,2018,2018 General Election,754,557
Georgia,Wilkinson,Ivey,2018,2018 General Election,857,544
Georgia,Wilkinson,Lord,2018,2018 General Election,667,479
Georgia,Wilkinson,Midway,2018,2018 General Election,896,602
Georgia,Wilkinson,Ramah,2018,2018 General Election,1724,1232
Georgia,Wilkinson,Turkey Creek,2018,2018 General Election,404,302
Georgia,Worth,Sylvester,2018,2018 General Election,2594,1414
Georgia,Worth,Scooterville,2018,2018 General Election,521,358
Georgia,Worth,Minton,2018,2018 General Election,475,344
Georgia,Worth,Bridgeboro,2018,2018 General Election,1128,710
Georgia,Worth,County Line,2018,2018 General Election,766,396
Georgia,Worth,Isabella,2018,2018 General Election,1250,864
Georgia,Worth,Piney Woods,2018,2018 General Election,283,163
Georgia,Worth,Sylver East,2018,2018 General Election,1243,802
Georgia,Worth,Poulan,2018,2018 General Election,797,499
Georgia,Worth,Sumner,2018,2018 General Election,754,503
Georgia,Worth,Shingler,2018,2018 General Election,499,387
Georgia,Worth,Red Rock,2018,2018 General Election,1074,616
Georgia,Worth,Doles,2018,2018 General Election,397,259
Georgia,Worth,Oakfield,2018,2018 General Election,208,139
Georgia,Worth,Warwick,2018,2018 General Election,656,413
