state,county,precinct,election_year,election_name,registered_voters,ballots_cast
Georgia,Cherokee,Univeter,2006,2006 General Election,,
Georgia,Cherokee,Victoria,2006,2006 General Election,,
Georgia,Cherokee,Waleska,2006,2006 General Election,,
Georgia,Cherokee,Wildcat,2006,2006 General Election,,
Georgia,Cherokee,Woodlands,2006,2006 General Election,,
Georgia,Clarke,1A W'Ville Train Depot,2006,2006 General Election,,
Georgia,Clarke,1B E. Athens Baptist,2006,2006 General Election,,
Georgia,Clarke,1C Barnett Shls School,2006,2006 General Election,,
Georgia,Clarke,1D Whit Davis School,2006,2006 General Election,,
Georgia,Clarke,2A Judia J. Harris Sch,2006,2006 General Election,,
Georgia,Clarke,2B Howard Stroud School,2006,2006 General Election,,
Georgia,Clarke,3A Clarke Central High,2006,2006 General Election,,
Georgia,Clarke,3B Thomas N. Lay Park,2006,2006 General Election,,
Georgia,Clarke,4A Athens Transit Ctr,2006,2006 General Election,,
Georgia,Clarke,4B Memorial Park,2006,2006 General Election,,
Georgia,Clarke,5A Oglethorpe School,2006,2006 General Election,,
Georgia,Clarke,5B Whitehead Rd School,2006,2006 General Election,,
Georgia,Clarke,5C Chase Street School,2006,2006 General Election,,
Georgia,Clarke,5D Acc Fleet Mgt Bldg,2006,2006 General Election,,
Georgia,Clarke,6A Cleveland Rd School,2006,2006 General Election,,
Georgia,Clarke,6B Board Of Education,2006,2006 General Election,,
Georgia,Clarke,6C Timothy Rd Elem Schl,2006,2006 General Election,,
Georgia,Clarke,6D Firestation #4,2006,2006 General Election,,
Georgia,Clarke,7A Timothy Bptst Church,2006,2006 General Election,,
Georgia,Clarke,7B Alps Elem. School,2006,2006 General Election,,
Georgia,Clarke,7C Firestation #3,2006,2006 General Election,,
Georgia,Clarke,8A Gaines School,2006,2006 General Election,,
Georgia,Clarke,8B Cedar Shls High Sch,2006,2006 General Election,,
Georgia,Clarke,8C Firestation #7,2006,2006 General Election,,
Georgia,Clay,Bluffton,2006,2006 General Election,314,133
Georgia,Clay,Zetto,2006,2006 General Election,202,151
Georgia,Clay,Courthouse,2006,2006 General Election,364,144
Georgia,Clay,Old Head Start,2006,2006 General Election,330,166
Georgia,Clay,Days Cross Roads,2006,2006 General Election,491,244
Georgia,Clayton,Ellenwood,2006,2006 General Election,2825,1304
Georgia,Clayton,Forest Park 1,2006,2006 General Election,1842,659
Georgia,Clayton,Forest Park 2,2006,2006 General Election,,
Georgia,Clayton,Forest Park 3,2006,2006 General Election,,
Georgia,Clayton,Forest Park 4,2006,2006 General Election,,
Georgia,Clayton,Forest Park 5,2006,2006 General Election,,
Georgia,Clayton,Forest Park 6,2006,2006 General Election,,
Georgia,Clayton,Jonesboro 1,2006,2006 General Election,,
Georgia,Clayton,Jonesboro 2,2006,2006 General Election,,
Georgia,Clayton,Jonesboro 3,2006,2006 General Election,,
Georgia,Clayton,Jonesboro 4,2006,2006 General Election,,
Georgia,Clayton,Jonesboro 5,2006,2006 General Election,,
Georgia,Clayton,Jonesboro 6,2006,2006 General Election,,
Georgia,Clayton,Jonesboro 7,2006,2006 General Election,,
Georgia,Clayton,Jonesboro 8,2006,2006 General Election,,
Georgia,Clayton,Jonesboro 9,2006,2006 General Election,,
Georgia,Clayton,Jonesboro 10,2006,2006 General Election,,
Georgia,Clayton,Jonesboro 11,2006,2006 General Election,,
Georgia,Clayton,Jonesboro 12,2006,2006 General Election,,
Georgia,Clayton,Jonesboro 13,2006,2006 General Election,,
Georgia,Clayton,Jonesboro 14,2006,2006 General Election,,
Georgia,Clayton,Jonesboro 15,2006,2006 General Election,,
Georgia,Clayton,Jonesboro 16,2006,2006 General Election,,
Georgia,Clayton,Jonesboro 17,2006,2006 General Election,,
Georgia,Clayton,Jonesboro 18,2006,2006 General Election,,
Georgia,Clayton,Lake City,2006,2006 General Election,,
Georgia,Clayton,Lovejoy 1,2006,2006 General Election,,
Georgia,Clayton,Lovejoy 2,2006,2006 General Election,,
Georgia,Clayton,Lovejoy 3,2006,2006 General Election,,
Georgia,Clayton,Lovejoy 4,2006,2006 General Election,,
Georgia,Clayton,Lovejoy 5,2006,2006 General Election,,
Georgia,Clayton,Morrow 1,2006,2006 General Election,,
Georgia,Clayton,Morrow 2,2006,2006 General Election,,
Georgia,Clayton,Morrow 3,2006,2006 General Election,,
Georgia,Clayton,Morrow 4,2006,2006 General Election,,
Georgia,Clayton,Morrow 5,2006,2006 General Election,,
Georgia,Clayton,Morrow 6,2006,2006 General Election,,
Georgia,Clayton,Morrow 7,2006,2006 General Election,,
Georgia,Clayton,Morrow 8,2006,2006 General Election,,
Georgia,Clayton,Morrow 9,2006,2006 General Election,,
Georgia,Clayton,Oak 1,2006,2006 General Election,,
Georgia,Clayton,Oak 2,2006,2006 General Election,,
Georgia,Clayton,Oak 3,2006,2006 General Election,,
Georgia,Clayton,Oak 4,2006,2006 General Election,,
Georgia,Clayton,Panhandle 1,2006,2006 General Election,,
Georgia,Clayton,Panhandle 2,2006,2006 General Election,,
Georgia,Clayton,Riverdale 1,2006,2006 General Election,,
Georgia,Clayton,Riverdale 2,2006,2006 General Election,,
Georgia,Clayton,Riverdale 3,2006,2006 General Election,,
Georgia,Clayton,Riverdale 4,2006,2006 General Election,,
Georgia,Clayton,Riverdale 5,2006,2006 General Election,,
Georgia,Clayton,Riverdale 6,2006,2006 General Election,,
Georgia,Clayton,Riverdale 7,2006,2006 General Election,,
Georgia,Clayton,Riverdale 8,2006,2006 General Election,,
Georgia,Clayton,Riverdale 9,2006,2006 General Election,,
Georgia,Clayton,Riverdale 10,2006,2006 General Election,,
Georgia,Clayton,Riverdale 11,2006,2006 General Election,,
Georgia,Clayton,Riverdale 12,2006,2006 General Election,,
Georgia,Clinch,Arabia,2006,2006 General Election,,
Georgia,Clinch,Argyle,2006,2006 General Election,,
Georgia,Clinch,Dupont,2006,2006 General Election,,
Georgia,Clinch,Fargo,2006,2006 General Election,,
Georgia,Clinch,Homerville,2006,2006 General Election,,
Georgia,Cobb,Acworth 1A,2006,2006 General Election,,
Georgia,Cobb,Acworth 1B,2006,2006 General Election,,
Georgia,Cobb,Acworth 1C,2006,2006 General Election,,
Georgia,Cobb,Addison 01,2006,2006 General Election,,
Georgia,Cobb,Austell 1A,2006,2006 General Election,,
Georgia,Cobb,Bells Ferry 02,2006,2006 General Election,,
Georgia,Cobb,Bells Ferry 03,2006,2006 General Election,,
Georgia,Cobb,Big Shanty 01,2006,2006 General Election,,
Georgia,Cobb,Big Shanty 02,2006,2006 General Election,,
Georgia,Cobb,Baker 01,2006,2006 General Election,,
Georgia,Cobb,Birney 01,2006,2006 General Election,,
Georgia,Cobb,Birney 02,2006,2006 General Election,,
Georgia,Cobb,Bryant 01,2006,2006 General Election,,
Georgia,Cobb,Bryant 02,2006,2006 General Election,,
Georgia,Cobb,Blackwell 01,2006,2006 General Election,,
Georgia,Cobb,Chattahoochee 01,2006,2006 General Election,,
Georgia,Cobb,Cheatham Hill 02,2006,2006 General Election,,
Georgia,Cobb,Cheatham Hill 03,2006,2006 General Election,,
Georgia,Cobb,Chalker 01,2006,2006 General Election,,
Georgia,Cobb,Clarkdale 01,2006,2006 General Election,,
Georgia,Cobb,Clarkdale 02,2006,2006 General Election,,
Georgia,Cobb,Cooper 01,2006,2006 General Election,,
Georgia,Cobb,Chestnut Ridge 01,2006,2006 General Election,,
Georgia,Cobb,Dickerson 01,2006,2006 General Election,,
Georgia,Cobb,Dobbins 01,2006,2006 General Election,,
Georgia,Cobb,Dowell 01,2006,2006 General Election,,
Georgia,Cobb,Dodgen 01,2006,2006 General Election,,
Georgia,Cobb,Durham 01,2006,2006 General Election,,
Georgia,Cobb,Davis 01,2006,2006 General Election,,
Georgia,Cobb,Eastside 01,2006,2006 General Election,,
Georgia,Cobb,Eastside 02,2006,2006 General Election,,
Georgia,Cobb,Elizabeth 01,2006,2006 General Election,,
Georgia,Cobb,Elizabeth 02,2006,2006 General Election,,
Georgia,Cobb,Elizabeth 03,2006,2006 General Election,,
Georgia,Cobb,Elizabeth 04,2006,2006 General Election,,
Georgia,Cobb,Elizabeth 05,2006,2006 General Election,,
Georgia,Cobb,East Piedmont 01,2006,2006 General Election,,
Georgia,Cobb,Fair Oaks 01,2006,2006 General Election,,
Georgia,Cobb,Fair Oaks 02,2006,2006 General Election,,
Georgia,Cobb,Fair Oaks 04,2006,2006 General Election,,
Georgia,Cobb,Fair Oaks 05,2006,2006 General Election,,
Georgia,Cobb,Fullers Park 01,2006,2006 General Election,,
Georgia,Cobb,Ford 01,2006,2006 General Election,,
Georgia,Cobb,Frey 01,2006,2006 General Election,,
Georgia,Cobb,Garrison Mill 01,2006,2006 General Election,,
Georgia,Cobb,Gritters 01,2006,2006 General Election,,
Georgia,Cobb,Harmony Leland 01,2006,2006 General Election,,
Georgia,Cobb,Harrison 01,2006,2006 General Election,,
Georgia,Cobb,Hightower 01,2006,2006 General Election,,
Georgia,Cobb,Hayes 01,2006,2006 General Election,,
Georgia,Cobb,Kennesaw 1A,2006,2006 General Election,,
Georgia,Cobb,Kennesaw 2A,2006,2006 General Election,,
Georgia,Cobb,Kennesaw 3A,2006,2006 General Election,,
Georgia,Cobb,Kennesaw 4A,2006,2006 General Election,,
Georgia,Cobb,Kennesaw 5A,2006,2006 General Election,,
Georgia,Cobb,Kell 01,2006,2006 General Election,,
Georgia,Cobb,Kemp 01,2006,2006 General Election,,
Georgia,Cobb,Kemp 02,2006,2006 General Election,,
Georgia,Cobb,Kemp 03,2006,2006 General Election,,
Georgia,Cobb,Lasssiter 01,2006,2006 General Election,,
Georgia,Cobb,Lindley 01,2006,2006 General Election,,
Georgia,Cobb,Lost Mountain 01,2006,2006 General Election,,
Georgia,Cobb,Lost Mountain 02,2006,2006 General Election,,
Georgia,Cobb,Lost Mountain 03,2006,2006 General Election,,
Georgia,Cobb,Lost Mountain 04,2006,2006 General Election,,
Georgia,Cobb,Lewis 01,2006,2006 General Election,,
Georgia,Cobb,Mableton 01,2006,2006 General Election,,
Georgia,Cobb,Mableton 02,2006,2006 General Election,,
Georgia,Cobb,Mableton 03,2006,2006 General Election,,
Georgia,Cobb,Mableton 04,2006,2006 General Election,,
Georgia,Cobb,Mabry 01,2006,2006 General Election,,
Georgia,Cobb,Macland 01,2006,2006 General Election,,
Georgia,Cobb,Murdock 01,2006,2006 General Election,,
Georgia,Cobb,Mceachern 01,2006,2006 General Election,,
Georgia,Cobb,Mccleskey 01,2006,2006 General Election,,
Georgia,Cobb,Mcclure 01,2006,2006 General Election,,
Georgia,Cobb,Marietta 1A,2006,2006 General Election,,
Georgia,Cobb,Marietta 2A,2006,2006 General Election,,
Georgia,Cobb,Marietta 2B,2006,2006 General Election,,
Georgia,Cobb,Marietta 3A,2006,2006 General Election,,
Georgia,Cobb,Marietta 4A,2006,2006 General Election,,
Georgia,Cobb,Marietta 4B,2006,2006 General Election,,
Georgia,Cobb,Marietta 4C,2006,2006 General Election,,
Georgia,Cobb,Marietta 5A,2006,2006 General Election,,
Georgia,Cobb,Marietta 5B,2006,2006 General Election,,
Georgia,Cobb,Marietta 6A,2006,2006 General Election,,
Georgia,Cobb,Marietta 6B,2006,2006 General Election,,
Georgia,Cobb,Marietta 7A,2006,2006 General Election,,
Georgia,Cobb,Mars Hill 01,2006,2006 General Election,,
Georgia,Cobb,Mars Hill 02,2006,2006 General Election,,
Georgia,Cobb,Mount Bethel 01,2006,2006 General Election,,
Georgia,Cobb,Mount Bethel 03,2006,2006 General Election,,
Georgia,Cobb,Mount Bethel 04,2006,2006 General Election,,
Georgia,Cobb,North Cobb 01,2006,2006 General Election,,
Georgia,Cobb,Nickajack 01,2006,2006 General Election,,
Georgia,Cobb,Norton Park 01,2006,2006 General Election,,
Georgia,Cobb,Nicholson 01,2006,2006 General Election,,
Georgia,Cobb,Oakdale 01,2006,2006 General Election,,
Georgia,Cobb,Oregon 01,2006,2006 General Election,,
Georgia,Cobb,Oregon 02,2006,2006 General Election,,
Georgia,Cobb,Oregon 03,2006,2006 General Election,,
Georgia,Cobb,Oregon 04,2006,2006 General Election,,
Georgia,Cobb,Oregon 05,2006,2006 General Election,,
Georgia,Cobb,Pebblebrook 01,2006,2006 General Election,,
Georgia,Cobb,Powers Ferry 01,2006,2006 General Election,,
Georgia,Cobb,Pine Mountain 01,2006,2006 General Election,,
Georgia,Cobb,Pine Mountain 02,2006,2006 General Election,,
Georgia,Cobb,Post Oak 01,2006,2006 General Election,,
Georgia,Cobb,Pope 01,2006,2006 General Election,,
Georgia,Cobb,Palmer 01,2006,2006 General Election,,
Georgia,Cobb,Powder Springs 1A,2006,2006 General Election,,
Georgia,Cobb,Powder Springs 2A,2006,2006 General Election,,
Georgia,Cobb,Powder Springs 3A,2006,2006 General Election,,
Georgia,Cobb,Pitner 01,2006,2006 General Election,,
Georgia,Cobb,Rocky Mountain 01,2006,2006 General Election,,
Georgia,Cobb,Riverside 01,2006,2006 General Election,,
Georgia,Cobb,Roswell 01,2006,2006 General Election,,
Georgia,Cobb,Roswell 02,2006,2006 General Election,,
Georgia,Cobb,Sandy Plains 01,2006,2006 General Election,,
Georgia,Cobb,Shallowford Fall 01,2006,2006 General Election,,
Georgia,Cobb,Simpson 01,2006,2006 General Election,,
Georgia,Cobb,Sewell Mill 01,2006,2006 General Election,,
Georgia,Cobb,Sewell Mill 03,2006,2006 General Election,,
Georgia,Cobb,Smyrna 1A,2006,2006 General Election,,
Georgia,Cobb,Smyrna 2A,2006,2006 General Election,,
Georgia,Cobb,Smyrna 3A,2006,2006 General Election,,
Georgia,Cobb,Smyrna 4A,2006,2006 General Election,,
Georgia,Cobb,Smyrna 5A,2006,2006 General Election,,
Georgia,Cobb,Smyrna 6A,2006,2006 General Election,,
Georgia,Cobb,Smyrna 7A,2006,2006 General Election,,
Georgia,Cobb,Smyrna 7B,2006,2006 General Election,,
Georgia,Cobb,Sope Creek 01,2006,2006 General Election,,
Georgia,Cobb,Sope Creek 02,2006,2006 General Election,,
Georgia,Cobb,Sope Creek 03,2006,2006 General Election,,
Georgia,Cobb,Sweetwater 01,2006,2006 General Election,,
Georgia,Cobb,Sweetwater 02,2006,2006 General Election,,
Georgia,Cobb,Terrell Mill 01,2006,2006 General Election,,
Georgia,Cobb,Timber Ridge 01,2006,2006 General Election,,
Georgia,Cobb,Vaughn 01,2006,2006 General Election,,
Georgia,Cobb,Vinings 01,2006,2006 General Election,,
Georgia,Cobb,Vinings 02,2006,2006 General Election,,
Georgia,Cobb,Vinings 03,2006,2006 General Election,,
Georgia,Cobb,Vinings 04,2006,2006 General Election,,
Georgia,Cobb,Wade Green 02,2006,2006 General Election,,
Georgia,Cobb,Wileo 01,2006,2006 General Election,,
Georgia,Coffee,Douglas,2006,2006 General Election,,
Georgia,Coffee,Ambrose,2006,2006 General Election,,
Georgia,Coffee,Bridgetown,2006,2006 General Election,,
Georgia,Coffee,Broxton,2006,2006 General Election,,
Georgia,Coffee,Nicholls,2006,2006 General Election,,
Georgia,Coffee,West Green,2006,2006 General Election,,
Georgia,Colquitt,Shaw,2006,2006 General Election,,
Georgia,Colquitt,Moultrie,2006,2006 General Election,,
Georgia,Colquitt,Autreyville,2006,2006 General Election,,
Georgia,Colquitt,Bridgecreek,2006,2006 General Election,,
Georgia,Colquitt,Crosland,2006,2006 General Election,,
Georgia,Colquitt,Doerun,2006,2006 General Election,,
Georgia,Colquitt,Funston,2006,2006 General Election,,
Georgia,Colquitt,Hamilton,2006,2006 General Election,,
Georgia,Colquitt,Hartsfield,2006,2006 General Election,,
Georgia,Colquitt,Hopewell,2006,2006 General Election,,
Georgia,Colquitt,Lee,2006,2006 General Election,,
Georgia,Colquitt,Millcreek,2006,2006 General Election,,
Georgia,Colquitt,Monk,2006,2006 General Election,,
Georgia,Colquitt,Murphy,2006,2006 General Election,,
Georgia,Colquitt,Norman Park,2006,2006 General Election,,
Georgia,Colquitt,Robinson,2006,2006 General Election,,
Georgia,Colquitt,Thigpen,2006,2006 General Election,,
Georgia,Colquitt,Tyty,2006,2006 General Election,,
Georgia,Colquitt,Warrior,2006,2006 General Election,,
Georgia,Columbia,Kiokee Baptist Church,2006,2006 General Election,,
Georgia,Columbia,Lewis Methodist Church,2006,2006 General Election,,
Georgia,Columbia,Woodlawn Baptist Church,2006,2006 General Election,,
Georgia,Columbia,Patriots Park,2006,2006 General Election,,
Georgia,Columbia,Harlem Middle School,2006,2006 General Election,,
Georgia,Columbia,Harlem Baptist Church,2006,2006 General Election,,
Georgia,Columbia,Bessie Thomas Center,2006,2006 General Election,,
Georgia,Columbia,Philadelphia Church,2006,2006 General Election,,
Georgia,Columbia,Grovetown City Hall,2006,2006 General Election,,
Georgia,Columbia,Grovetown Methodist Church,2006,2006 General Election,,
Georgia,Columbia,G A Apostolic Church,2006,2006 General Election,,
Georgia,Columbia,Grovetown Middle School,2006,2006 General Election,,
Georgia,Columbia,Eubank/Blanchard Center,2006,2006 General Election,,
Georgia,Columbia,G W Jones Center,2006,2006 General Election,,
Georgia,Columbia,Damascus Baptist Church,2006,2006 General Election,,
Georgia,Columbia,Col Cty Bd Of Edu,2006,2006 General Election,,
Georgia,Columbia,Greenbrier High,2006,2006 General Election,,
Georgia,Columbia,Redeemer Church,2006,2006 General Election,,
Georgia,Columbia,Riverside Elementary,2006,2006 General Election,,
Georgia,Columbia,Grace Baptist Church,2006,2006 General Election,,
Georgia,Columbia,Christ Sanctified,2006,2006 General Election,,
Georgia,Columbia,Blanchard Park,2006,2006 General Election,,
Georgia,Columbia,Mtz Col Fire Dept #4,2006,2006 General Election,,
Georgia,Columbia,Brookwood Elementary,2006,2006 General Election,,
Georgia,Columbia,Marvin Methodist Church,2006,2006 General Election,,
Georgia,Columbia,Westside Bapt Church,2006,2006 General Election,,
Georgia,Columbia,Trinity Bapt Church,2006,2006 General Election,,
Georgia,Columbia,Abilene Baptist,2006,2006 General Election,,
Georgia,Columbia,Augusta Christian,2006,2006 General Election,,
Georgia,Columbia,Stevens Creek Elem,2006,2006 General Election,,
Georgia,Columbia,Gospel Water Branch,2006,2006 General Election,,
Georgia,Columbia,Genesis Church,2006,2006 General Election,,
Georgia,Columbia,Stevens Creek Church,2006,2006 General Election,,
Georgia,Columbia,Mtz Col Fire Hdqtr,2006,2006 General Election,,
Georgia,Columbia,Lakeside Middle,2006,2006 General Election,,
Georgia,Columbia,Martinez Baptist,2006,2006 General Election,,
Georgia,Columbia,Gold Cross Ems,2006,2006 General Election,,
Georgia,Columbia,Church Of Our Savior,2006,2006 General Election,,
Georgia,Columbia,West Acres Baptist,2006,2006 General Election,,
Georgia,Columbia,Journey Comm. Church,2006,2006 General Election,,
Georgia,Columbia,Wesley Methodist,2006,2006 General Election,,
Georgia,Columbia,Col Cty Main Library,2006,2006 General Election,,
Georgia,Columbia,Christ Church,2006,2006 General Election,,
Georgia,Columbia,Blue Ridge Elementary,2006,2006 General Election,,
Georgia,Columbia,Christ The King Luth Ch,2006,2006 General Election,,
Georgia,Cook,Cecil,2006,2006 General Election,,
Georgia,Cook,Delle Beamguard,2006,2006 General Election,,
Georgia,Cook,Elm Pine,2006,2006 General Election,,
Georgia,Cook,Lenox,2006,2006 General Election,,
Georgia,Cook,Massee,2006,2006 General Election,,
Georgia,Cook,New Life Bapt. Church,2006,2006 General Election,,
Georgia,Cook,Riverbend,2006,2006 General Election,,
Georgia,Cook,Sparks,2006,2006 General Election,,
Georgia,Coweta,Senoia,2006,2006 General Election,,
Georgia,Coweta,Moreland,2006,2006 General Election,,
Georgia,Coweta,Pine Road,2006,2006 General Election,,
Georgia,Coweta,Dresden,2006,2006 General Election,,
Georgia,Coweta,Newnan,2006,2006 General Election,,
Georgia,Coweta,Sharpsburg,2006,2006 General Election,,
Georgia,Coweta,Fischer Road,2006,2006 General Election,,
Georgia,Coweta,Cedar Creek,2006,2006 General Election,,
Georgia,Coweta,Grantville,2006,2006 General Election,,
Georgia,Coweta,Haralson,2006,2006 General Election,,
Georgia,Coweta,Welcome,2006,2006 General Election,,
Georgia,Coweta,Panther Creek,2006,2006 General Election,,
Georgia,Coweta,Raymond,2006,2006 General Election,,
Georgia,Coweta,Turin,2006,2006 General Election,,
Georgia,Coweta,Smokey Road,2006,2006 General Election,,
Georgia,Coweta,Turkey Creek,2006,2006 General Election,,
Georgia,Coweta,Central,2006,2006 General Election,,
Georgia,Coweta,Arts Centre,2006,2006 General Election,,
Georgia,Coweta,Greentop,2006,2006 General Election,,
Georgia,Coweta,Expo Center,2006,2006 General Election,,
Georgia,Coweta,White Oak,2006,2006 General Election,,
Georgia,Coweta,Madras,2006,2006 General Election,,
Georgia,Coweta,Cannongate,2006,2006 General Election,,
Georgia,Coweta,Westside,2006,2006 General Election,,
Georgia,Coweta,Northside,2006,2006 General Election,,
Georgia,Coweta,Thomas Crossroads,2006,2006 General Election,,
Georgia,Coweta,Coweta Central Library,2006,2006 General Election,,
Georgia,Coweta,Jefferson Parkway,2006,2006 General Election,,
Georgia,Crawford,1A,2006,2006 General Election,,
Georgia,Crawford,1B,2006,2006 General Election,,
Georgia,Crawford,2,2006,2006 General Election,,
Georgia,Crawford,3,2006,2006 General Election,,
Georgia,Crawford,4,2006,2006 General Election,,
Georgia,Crawford,5,2006,2006 General Election,,
Georgia,Crisp,Arabi,2006,2006 General Election,,
Georgia,Crisp,Coney,2006,2006 General Election,,
Georgia,Crisp,Cordele,2006,2006 General Election,,
Georgia,Crisp,Jamestown,2006,2006 General Election,,
Georgia,Crisp,Listonia,2006,2006 General Election,,
Georgia,Dade,South Dade,2006,2006 General Election,,
Georgia,Dade,New Salem,2006,2006 General Election,,
Georgia,Dade,Davis,2006,2006 General Election,,
Georgia,Dade,New Home,2006,2006 General Election,,
Georgia,Dade,West Brow,2006,2006 General Election,,
Georgia,Dade,Trenton,2006,2006 General Election,,
Georgia,Dade,North Dade,2006,2006 General Election,,
Georgia,Dawson,West,2006,2006 General Election,,
Georgia,Dawson,Central,2006,2006 General Election,,
Georgia,Dawson,East,2006,2006 General Election,,
Georgia,Decatur,Mt Pleasant,2006,2006 General Election,,
Georgia,Decatur,Recovery,2006,2006 General Election,,
Georgia,Decatur,Kendrick,2006,2006 General Election,,
Georgia,Decatur,Climax,2006,2006 General Election,,
Georgia,Decatur,Brinson,2006,2006 General Election,,
Georgia,Decatur,West Bainbridge,2006,2006 General Election,,
Georgia,Decatur,Bainbridge-Coliseum,2006,2006 General Election,,
Georgia,Decatur,Bridge-Fairgrounds,2006,2006 General Election,,
Georgia,Decatur,Attapulgus,2006,2006 General Election,,
Georgia,DeKalb,Allgood Elem,2006,2006 General Election,,
Georgia,DeKalb,Ashford Dunwoody Rd,2006,2006 General Election,,
Georgia,DeKalb,Ashford Park Elem,2006,2006 General Election,,
Georgia,DeKalb,Ashford Parkside,2006,2006 General Election,,
Georgia,DeKalb,Austin,2006,2006 General Election,,
Georgia,DeKalb,Austin Drive,2006,2006 General Election,,
Georgia,DeKalb,Avondale,2006,2006 General Election,,
Georgia,DeKalb,Avondale High,2006,2006 General Election,,
Georgia,DeKalb,Bethune Middle,2006,2006 General Election,,
Georgia,DeKalb,Bouldercrest Rd,2006,2006 General Election,,
Georgia,DeKalb,Boulevard,2006,2006 General Election,,
Georgia,DeKalb,Briar Vista Elem,2006,2006 General Election,,
Georgia,DeKalb,Briarcliff,2006,2006 General Election,,
Georgia,DeKalb,Briarlake Elem,2006,2006 General Election,,
Georgia,DeKalb,Briarwood,2006,2006 General Election,,
Georgia,DeKalb,Brockett,2006,2006 General Election,,
Georgia,DeKalb,Brockett Elem,2006,2006 General Election,,
Georgia,DeKalb,Brookhaven,2006,2006 General Election,,
Georgia,DeKalb,Browns Mill Elem,2006,2006 General Election,,
Georgia,DeKalb,Burgess Elem,2006,2006 General Election,,
Georgia,DeKalb,Canby Lane Elem,2006,2006 General Election,,
Georgia,DeKalb,Candler,2006,2006 General Election,,
Georgia,DeKalb,Candler-Murphey Candler Elem,2006,2006 General Election,,
Georgia,DeKalb,Cedar Grove Elem,2006,2006 General Election,,
Georgia,DeKalb,Cedar Grove Middle,2006,2006 General Election,,
Georgia,DeKalb,Cedar Grove South,2006,2006 General Election,,
Georgia,DeKalb,Chamblee ,2006,2006 General Election,,
Georgia,DeKalb,Chapel Hill Elem,2006,2006 General Election,,
Georgia,DeKalb,Chesnut Elem,2006,2006 General Election,,
Georgia,DeKalb,Clairemont East,2006,2006 General Election,,
Georgia,DeKalb,Clairemont West,2006,2006 General Election,,
Georgia,DeKalb,Clairmont Road,2006,2006 General Election,,
Georgia,DeKalb,Clarkston,2006,2006 General Election,,
Georgia,DeKalb,Clifton Elem,2006,2006 General Election,,
Georgia,DeKalb,Coan Middle,2006,2006 General Election,,
Georgia,DeKalb,Columbia Drive,2006,2006 General Election,,
Georgia,DeKalb,Columbia Elem,2006,2006 General Election,,
Georgia,DeKalb,Columbia Middle,2006,2006 General Election,,
Georgia,DeKalb,Coralwood,2006,2006 General Election,,
Georgia,DeKalb,Covington,2006,2006 General Election,,
Georgia,DeKalb,Covington Hwy Library,2006,2006 General Election,,
Georgia,DeKalb,Cross Keys High,2006,2006 General Election,,
Georgia,DeKalb,Crossroads,2006,2006 General Election,,
Georgia,DeKalb,Doraville North,2006,2006 General Election,,
Georgia,DeKalb,Doraville South,2006,2006 General Election,,
Georgia,DeKalb,Dresden Elem,2006,2006 General Election,,
Georgia,DeKalb,Druid Hills High,2006,2006 General Election,,
Georgia,DeKalb,Dunaire Elem,2006,2006 General Election,,
Georgia,DeKalb,Dunwoody,2006,2006 General Election,,
Georgia,DeKalb,Dunwoody Elem,2006,2006 General Election,,
Georgia,DeKalb,Dunwoody Library,2006,2006 General Election,,
Georgia,DeKalb,East Lake Elem,2006,2006 General Election,,
Georgia,DeKalb,Embry Hills,2006,2006 General Election,,
Georgia,DeKalb,Emory Road,2006,2006 General Election,,
Georgia,DeKalb,Emory South,2006,2006 General Election,,
Georgia,DeKalb,Epworth,2006,2006 General Election,,
Georgia,DeKalb,Evansdale Elem,2006,2006 General Election,,
Georgia,DeKalb,Fairington Elem,2006,2006 General Election,,
Georgia,DeKalb,Fernbank Elem,2006,2006 General Election,,
Georgia,DeKalb,Flakes Mill Fire Station,2006,2006 General Election,,
Georgia,DeKalb,Flat Rock Elem,2006,2006 General Election,,
Georgia,DeKalb,Flat Shoals,2006,2006 General Election,,
Georgia,DeKalb,Flat Shoals Elem,2006,2006 General Election,,
Georgia,DeKalb,Flat Shoals Library,2006,2006 General Election,,
Georgia,DeKalb,Flat Shoals Parkway,2006,2006 General Election,,
Georgia,DeKalb,Freedom Middle,2006,2006 General Election,,
Georgia,DeKalb,Georgetown Square,2006,2006 General Election,,
Georgia,DeKalb,Glenhaven,2006,2006 General Election,,
Georgia,DeKalb,Glennwood,2006,2006 General Election,,
Georgia,DeKalb,Glenwood Road,2006,2006 General Election,,
Georgia,DeKalb,Gresham Road,2006,2006 General Election,,
Georgia,DeKalb,Hambrick Elem,2006,2006 General Election,,
Georgia,DeKalb,Harris-Margaret Harris Ed,2006,2006 General Election,,
Georgia,DeKalb,Harris-Narvie J. Harris Elem,2006,2006 General Election,,
Georgia,DeKalb,Hawthorne Elem,2006,2006 General Election,,
Georgia,DeKalb,Henderson Mill Elem,2006,2006 General Election,,
Georgia,DeKalb,Hugh Howell,2006,2006 General Election,,
Georgia,DeKalb,Huntley Hills Elem,2006,2006 General Election,,
Georgia,DeKalb,Idlewood Elem,2006,2006 General Election,,
Georgia,DeKalb,Indian Creek Elem,2006,2006 General Election,,
Georgia,DeKalb,Johnson Estates,2006,2006 General Election,,
Georgia,DeKalb,Jolly Elem,2006,2006 General Election,,
Georgia,DeKalb,Kelley Chapel Road,2006,2006 General Election,,
